epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,3341.62,0.0113,0.79916,0.85395,0.94495,0.94005,0.96358,0.44577,0.01187,0.69295,0.78089,0.0067,0.0067,0.0067
102,3373.9,0.0112,0.7956,0.85502,0.94481,0.9424,0.97001,0.45346,0.01173,0.68574,0.78004,0.006667,0.006667,0.006667
103,3406.1,0.01124,0.79653,0.8537,0.94372,0.93937,0.9634,0.44399,0.0121,0.70266,0.78324,0.006634,0.006634,0.006634
104,3438.5,0.0112,0.79238,0.85459,0.94269,0.94178,0.96259,0.4515,0.01179,0.68781,0.78044,0.006601,0.006601,0.006601
105,3470.89,0.01128,0.79225,0.85335,0.94047,0.9418,0.9629,0.45164,0.01169,0.68535,0.77941,0.006568,0.006568,0.006568
106,3505.1,0.01121,0.79489,0.85466,0.94482,0.94409,0.96442,0.44698,0.01184,0.68994,0.7808,0.006535,0.006535,0.006535
107,3539.66,0.0112,0.79289,0.85323,0.94445,0.94005,0.96331,0.44483,0.01193,0.69207,0.78149,0.006502,0.006502,0.006502
108,3575.11,0.01125,0.79672,0.85287,0.94213,0.93499,0.96174,0.44387,0.01194,0.68863,0.78089,0.006469,0.006469,0.006469
109,3610.59,0.01117,0.78803,0.85304,0.93963,0.93803,0.96141,0.44199,0.01198,0.69177,0.78049,0.006436,0.006436,0.006436
110,3645.64,0.01115,0.7921,0.85443,0.93671,0.94217,0.96252,0.44227,0.01201,0.69338,0.78068,0.006403,0.006403,0.006403
111,3680.63,0.01118,0.79094,0.85368,0.9422,0.93893,0.96204,0.4395,0.01207,0.69623,0.78247,0.00637,0.00637,0.00637
112,3715.92,0.01118,0.79086,0.85377,0.94466,0.94409,0.96437,0.4452,0.01199,0.6913,0.78141,0.006337,0.006337,0.006337
113,3750.97,0.01118,0.79233,0.85408,0.9452,0.94689,0.96945,0.44959,0.01186,0.68712,0.78014,0.006304,0.006304,0.006304
114,3785.88,0.01109,0.78496,0.854,0.94344,0.9439,0.96434,0.44516,0.01188,0.6869,0.78007,0.006271,0.006271,0.006271
