epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2136.64,3.26329,1.17664,0.69719,0.48734,0.4592,0.28417,0.06137,3.84535,1.29218,0.85591,0.0009836,0.0009836,0.0009836
79,2162.57,3.17995,1.12553,0.66626,0.62339,0.58749,0.4936,0.12183,3.29241,1.09608,0.77389,0.0009704,0.0009704,0.0009704
80,2192.62,3.19231,1.16523,0.7068,0.47652,0.47241,0.29298,0.05289,3.58212,1.10659,0.76614,0.0009572,0.0009572,0.0009572
81,2206.23,3.41989,1.16723,0.66431,0.61494,0.60912,0.49658,0.11553,3.20957,1.05796,0.74355,0.000944,0.000944,0.000944
82,2232.16,3.39604,1.2208,0.67177,0.59205,0.60912,0.49796,0.12433,3.147,1.12711,0.74189,0.0009308,0.0009308,0.0009308
83,2252.41,3.25402,1.15673,0.66239,0.47655,0.47248,0.31211,0.0601,3.51515,1.24473,0.75467,0.0009176,0.0009176,0.0009176
84,2282.55,3.13155,1.17578,0.67586,0.53791,0.52831,0.39168,0.08381,3.29965,1.21352,0.73804,0.0009044,0.0009044,0.0009044
85,2322.74,2.99975,1.1005,0.68978,0.47551,0.45235,0.27757,0.0514,3.57272,1.13321,0.75464,0.0008912,0.0008912,0.0008912
86,2343.63,3.1894,1.16725,0.6722,0.29648,0.29107,0.11214,0.01839,4.00666,1.3152,0.7975,0.000878,0.000878,0.000878
87,2374.94,3.30063,1.18783,0.69475,0.52612,0.4954,0.34375,0.07026,3.54426,1.1558,0.76456,0.0008648,0.0008648,0.0008648
88,2406.62,3.20005,1.14855,0.70017,0.47407,0.43821,0.26996,0.04979,3.72406,1.15561,0.78452,0.0008516,0.0008516,0.0008516
89,2443.98,3.06702,1.11011,0.71331,0.49995,0.47912,0.30024,0.05593,3.69035,1.20505,0.79035,0.0008384,0.0008384,0.0008384
90,2471.05,3.08758,1.21797,0.65244,0.62939,0.60827,0.48646,0.1122,3.42638,1.13206,0.78798,0.0008252,0.0008252,0.0008252
91,2510.92,3.0491,1.1197,0.69447,0.58797,0.56543,0.42379,0.09074,3.52697,1.17749,0.78115,0.000812,0.000812,0.000812
92,2544.58,3.15125,1.14448,0.72327,0.52786,0.51388,0.35644,0.0641,3.46072,1.09383,0.7405,0.0007988,0.0007988,0.0007988
93,2559.71,2.89347,1.04843,0.66862,0.6022,0.57518,0.45086,0.09679,3.35492,1.12893,0.75479,0.0007856,0.0007856,0.0007856
94,2590.5,3.17276,1.11884,0.68974,0.62988,0.60677,0.50196,0.12463,3.26482,1.173,0.7676,0.0007724,0.0007724,0.0007724
95,2613.54,2.91585,1.0747,0.71539,0.61448,0.58649,0.46251,0.10248,3.38613,1.11288,0.76783,0.0007592,0.0007592,0.0007592
96,2651.97,3.13675,1.18077,0.67734,0.59049,0.58124,0.44873,0.09441,3.35272,1.05593,0.74702,0.000746,0.000746,0.000746
97,2672.26,3.17071,1.12195,0.68776,0.54583,0.56286,0.39913,0.08348,3.42043,1.12194,0.74632,0.0007328,0.0007328,0.0007328
98,2687.73,2.93326,1.1172,0.71145,0.60557,0.60977,0.50302,0.1226,3.23306,1.10192,0.74857,0.0007196,0.0007196,0.0007196
99,2723.1,3.287,1.1585,0.68343,0.51999,0.47842,0.31781,0.06095,3.68147,1.16313,0.79202,0.0007064,0.0007064,0.0007064
100,2749.37,3.09991,1.11029,0.66667,0.57136,0.53031,0.37934,0.07599,3.58006,1.13111,0.78332,0.0006932,0.0006932,0.0006932
101,2765.85,3.05847,1.09523,0.7152,0.62204,0.58972,0.46435,0.09939,3.37802,1.05481,0.75402,0.00068,0.00068,0.00068
102,2786.2,3.1113,1.0663,0.65736,0.39015,0.39452,0.19699,0.03332,3.82663,1.17552,0.78776,0.0006668,0.0006668,0.0006668
103,2815.44,3.20978,1.15725,0.69159,0.48278,0.48918,0.33386,0.06225,3.579,1.18578,0.76541,0.0006536,0.0006536,0.0006536
104,2848.29,3.2337,1.14983,0.69063,0.52159,0.49368,0.37164,0.06995,3.48305,1.14488,0.7491,0.0006404,0.0006404,0.0006404
105,2874.5,3.07533,1.06667,0.68837,0.50955,0.49304,0.34088,0.06204,3.5685,1.17165,0.76131,0.0006272,0.0006272,0.0006272
106,2896.26,2.96635,1.08875,0.72529,0.60977,0.58214,0.45718,0.10037,3.37083,1.12015,0.76074,0.000614,0.000614,0.000614
107,2911.62,3.0914,1.13154,0.69727,0.57359,0.55429,0.40416,0.08213,3.4605,1.14513,0.76417,0.0006008,0.0006008,0.0006008
108,2977.83,3.34562,1.19759,0.67689,0.46566,0.47522,0.2962,0.05157,3.54137,1.15762,0.75565,0.0005876,0.0005876,0.0005876
109,3002.35,3.22185,1.12467,0.68788,0.55171,0.5468,0.38294,0.07518,3.41946,1.1088,0.75109,0.0005744,0.0005744,0.0005744
110,3019.4,3.03122,1.14399,0.70634,0.50311,0.49261,0.31283,0.05823,3.64155,1.15927,0.78281,0.0005612,0.0005612,0.0005612
