epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2771.81,3.21872,1.2021,0.67744,0.63786,0.64853,0.54477,0.13813,3.24007,1.08534,0.7532,0.0003104,0.0003104,0.0003104
130,2798.01,3.14571,1.17895,0.70802,0.64871,0.65646,0.55605,0.14463,3.20338,1.07524,0.74836,0.0002972,0.0002972,0.0002972
131,2818.24,2.95769,1.10679,0.71066,0.59589,0.60998,0.46971,0.10333,3.42915,1.13438,0.76555,0.000284,0.000284,0.000284
132,2831.92,3.11109,1.132,0.67211,0.59819,0.61491,0.47777,0.10628,3.37946,1.10367,0.75396,0.0002708,0.0002708,0.0002708
133,2845.43,3.07966,1.17371,0.65807,0.60604,0.61641,0.48287,0.11065,3.32307,1.13466,0.7564,0.0002576,0.0002576,0.0002576
134,2868.37,3.31072,1.19066,0.66271,0.63859,0.64168,0.52498,0.13008,3.20165,1.08284,0.7465,0.0002444,0.0002444,0.0002444
135,2882.58,3.15645,1.14443,0.68417,0.65708,0.65377,0.5553,0.14404,3.13848,1.0591,0.74331,0.0002312,0.0002312,0.0002312
136,2896.41,2.94813,1.15014,0.67188,0.62596,0.61962,0.48894,0.12149,3.22348,1.0916,0.75154,0.000218,0.000218,0.000218
137,2924.51,2.92816,1.16974,0.7309,0.6363,0.62883,0.51802,0.12475,3.22585,1.07247,0.74496,0.0002048,0.0002048,0.0002048
138,2958.52,3.11948,1.15282,0.61893,0.60506,0.61555,0.49231,0.11427,3.24864,1.12319,0.74775,0.0001916,0.0001916,0.0001916
139,2990.93,2.90016,1.1444,0.73862,0.62923,0.63654,0.54097,0.12826,3.22827,1.08666,0.74084,0.0001784,0.0001784,0.0001784
140,3004.49,3.05809,1.14482,0.68002,0.64757,0.63912,0.54292,0.13104,3.23729,1.06486,0.74352,0.0001652,0.0001652,0.0001652
141,3018.72,3.18769,1.1415,0.68041,0.65587,0.63632,0.52824,0.12772,3.24519,1.06042,0.74537,0.000152,0.000152,0.000152
142,3054.16,2.95131,1.15244,0.70694,0.67193,0.65843,0.56144,0.14261,3.18569,1.0554,0.74242,0.0001388,0.0001388,0.0001388
143,3070.24,3.10579,1.19969,0.66664,0.66853,0.67723,0.594,0.16438,3.07798,1.05876,0.73981,0.0001256,0.0001256,0.0001256
144,3084.62,2.93551,1.10379,0.70145,0.67175,0.67102,0.58864,0.16221,3.09295,1.06331,0.74045,0.0001124,0.0001124,0.0001124
145,3117.33,2.99298,1.14267,0.69297,0.64505,0.64596,0.53784,0.1324,3.24371,1.08682,0.74934,9.92e-05,9.92e-05,9.92e-05
146,3147.65,2.97512,1.14931,0.63175,0.6113,0.61019,0.48275,0.11219,3.3389,1.12834,0.76058,8.6e-05,8.6e-05,8.6e-05
147,3167.02,3.082,1.14014,0.70071,0.60656,0.60227,0.47111,0.10452,3.37615,1.11778,0.76031,7.28e-05,7.28e-05,7.28e-05
148,3181.84,2.93171,1.07266,0.6807,0.62146,0.61218,0.4918,0.11123,3.34251,1.09782,0.75671,5.96e-05,5.96e-05,5.96e-05
149,3195.92,3.09305,1.13308,0.70328,0.64412,0.63932,0.53113,0.12854,3.24988,1.07456,0.74905,4.64e-05,4.64e-05,4.64e-05
150,3208.59,3.20966,1.14491,0.66781,0.65312,0.64853,0.54471,0.1356,3.21786,1.05698,0.745,3.32e-05,3.32e-05,3.32e-05
