epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,3111.9,0.0228,0.90998,1.07114,0.94973,0.94805,0.9803,0.48268,0.02164,0.77706,0.93134,0.0084556,0.0084556,0.0084556
80,3147.43,0.02265,0.90399,1.06993,0.94855,0.95008,0.97513,0.47127,0.02198,0.77605,0.93467,0.0084358,0.0084358,0.0084358
81,3187.03,0.02274,0.90369,1.07003,0.94778,0.94274,0.97479,0.46789,0.02228,0.79912,0.94207,0.008416,0.008416,0.008416
82,3222.43,0.02272,0.90699,1.0687,0.94893,0.94914,0.97544,0.46515,0.02228,0.78348,0.93953,0.0083962,0.0083962,0.0083962
83,3258.26,0.02282,0.91258,1.06705,0.94601,0.94914,0.97438,0.4582,0.02258,0.80324,0.94349,0.0083764,0.0083764,0.0083764
84,3293.67,0.02264,0.90751,1.06919,0.94349,0.94481,0.97373,0.45878,0.02244,0.79793,0.94258,0.0083566,0.0083566,0.0083566
85,3329.05,0.02259,0.90056,1.0678,0.94562,0.94887,0.98072,0.47072,0.02214,0.79103,0.93809,0.0083368,0.0083368,0.0083368
86,3368.63,0.02274,0.90287,1.07252,0.94526,0.94801,0.9741,0.45909,0.02249,0.79201,0.94313,0.008317,0.008317,0.008317
87,3404.15,0.02264,0.89851,1.06712,0.94488,0.94409,0.97115,0.44602,0.02292,0.79705,0.95081,0.0082972,0.0082972,0.0082972
88,3440.21,0.0228,0.91399,1.06829,0.94526,0.93639,0.97191,0.45247,0.02279,0.80596,0.94943,0.0082774,0.0082774,0.0082774
89,3478.48,0.02271,0.90757,1.07049,0.94861,0.94507,0.97405,0.45224,0.02274,0.79396,0.94754,0.0082576,0.0082576,0.0082576
90,3514.02,0.0226,0.8989,1.06942,0.95465,0.95007,0.97577,0.46647,0.02218,0.78947,0.93967,0.0082378,0.0082378,0.0082378
91,3576.59,0.0226,0.89595,1.0654,0.95394,0.94162,0.9741,0.45489,0.02273,0.79792,0.94768,0.008218,0.008218,0.008218
92,3615.43,0.02259,0.90024,1.06808,0.95225,0.94716,0.97505,0.46256,0.02241,0.78422,0.94162,0.0081982,0.0081982,0.0081982
93,3683.18,0.02267,0.90703,1.06882,0.94514,0.94847,0.97457,0.45876,0.02255,0.81326,0.947,0.0081784,0.0081784,0.0081784
94,3720.03,0.02257,0.90056,1.06796,0.94644,0.94645,0.97493,0.45942,0.02262,0.81264,0.94779,0.0081586,0.0081586,0.0081586
95,3755.95,0.02265,0.90136,1.06944,0.94296,0.94666,0.97431,0.4573,0.0226,0.80471,0.94711,0.0081388,0.0081388,0.0081388
96,3793.48,0.02268,0.90012,1.0731,0.9452,0.94687,0.9741,0.46408,0.02228,0.79926,0.9426,0.008119,0.008119,0.008119
97,3830.48,0.0227,0.90214,1.06661,0.94433,0.94308,0.9717,0.44682,0.02282,0.80573,0.94899,0.0080992,0.0080992,0.0080992
98,3866.08,0.0228,0.91862,1.07104,0.94581,0.94544,0.97477,0.46112,0.02239,0.8002,0.94202,0.0080794,0.0080794,0.0080794
99,3902.37,0.02271,0.90194,1.07097,0.946,0.94678,0.97487,0.45559,0.02259,0.79921,0.94479,0.0080596,0.0080596,0.0080596
100,3938.6,0.02252,0.89304,1.06881,0.94601,0.94421,0.97362,0.45355,0.02271,0.80303,0.94751,0.0080398,0.0080398,0.0080398
101,3985.86,0.02267,0.90027,1.06919,0.94647,0.94101,0.97161,0.44592,0.02294,0.81238,0.95128,0.00802,0.00802,0.00802
102,4041.72,0.02268,0.89793,1.06898,0.94456,0.94693,0.97315,0.44793,0.02282,0.80601,0.94847,0.0080002,0.0080002,0.0080002
103,4078.21,0.02273,0.89453,1.06947,0.94634,0.94442,0.97472,0.45487,0.02258,0.79946,0.94483,0.0079804,0.0079804,0.0079804
104,4134.73,0.0228,0.90544,1.0696,0.94586,0.94443,0.97341,0.45297,0.02268,0.79961,0.94682,0.0079606,0.0079606,0.0079606
105,4171.16,0.02275,0.90576,1.07082,0.94522,0.9451,0.97445,0.46177,0.02239,0.80054,0.94237,0.0079408,0.0079408,0.0079408
106,4207.52,0.02263,0.898,1.06874,0.94284,0.94446,0.97305,0.45486,0.0226,0.80148,0.94518,0.007921,0.007921,0.007921
107,4247.24,0.02259,0.89033,1.06692,0.94322,0.94565,0.97362,0.45388,0.02274,0.8032,0.94734,0.0079012,0.0079012,0.0079012
108,4283.97,0.02269,0.88985,1.07071,0.94464,0.94826,0.97785,0.45883,0.0226,0.7945,0.9435,0.0078814,0.0078814,0.0078814
109,4320.58,0.02262,0.89423,1.06788,0.94594,0.94888,0.97771,0.46236,0.02243,0.79171,0.94152,0.0078616,0.0078616,0.0078616
110,4356.77,0.02259,0.89304,1.06468,0.94816,0.95049,0.98017,0.46514,0.02228,0.78383,0.93873,0.0078418,0.0078418,0.0078418
111,4392.66,0.02252,0.89752,1.06669,0.94861,0.9488,0.98021,0.46616,0.02224,0.78327,0.93846,0.007822,0.007822,0.007822
112,4428.57,0.02263,0.89523,1.06843,0.95138,0.94907,0.98024,0.46598,0.02221,0.78325,0.93757,0.0078022,0.0078022,0.0078022
113,4464.46,0.02257,0.88632,1.06622,0.95161,0.95453,0.98208,0.46478,0.02231,0.78946,0.93933,0.0077824,0.0077824,0.0077824
114,4507.09,0.02254,0.89849,1.06643,0.95043,0.94929,0.98038,0.46397,0.02231,0.79479,0.9407,0.0077626,0.0077626,0.0077626
115,4543.32,0.02252,0.89442,1.06763,0.95397,0.94678,0.98122,0.46166,0.02232,0.79626,0.94042,0.0077428,0.0077428,0.0077428
116,4579.64,0.02261,0.89603,1.06863,0.95439,0.95116,0.98181,0.45979,0.02237,0.79423,0.94112,0.007723,0.007723,0.007723
117,4615.23,0.02252,0.8883,1.06764,0.95221,0.95049,0.98069,0.46053,0.02244,0.79275,0.94246,0.0077032,0.0077032,0.0077032
118,4650.9,0.02254,0.8908,1.06525,0.95174,0.94982,0.97599,0.45794,0.02259,0.79275,0.9444,0.0076834,0.0076834,0.0076834
119,4686.68,0.02246,0.88842,1.06652,0.95048,0.95041,0.97916,0.45546,0.02258,0.79142,0.94435,0.0076636,0.0076636,0.0076636
120,4724.35,0.02266,0.8914,1.0692,0.94965,0.9488,0.97932,0.46117,0.0224,0.78594,0.94226,0.0076438,0.0076438,0.0076438
121,4767.74,0.02257,0.89218,1.06893,0.94957,0.94712,0.97568,0.45916,0.02244,0.79123,0.94358,0.007624,0.007624,0.007624
122,4803.46,0.02253,0.8923,1.06432,0.95097,0.94717,0.97928,0.46091,0.02247,0.79267,0.94368,0.0076042,0.0076042,0.0076042
123,4841.22,0.02259,0.88413,1.06704,0.952,0.94853,0.97951,0.46077,0.02239,0.7918,0.94238,0.0075844,0.0075844,0.0075844
124,4876.86,0.02246,0.88329,1.06518,0.95387,0.94709,0.98033,0.46096,0.02245,0.79327,0.94359,0.0075646,0.0075646,0.0075646
125,4913.87,0.02244,0.88545,1.06565,0.95078,0.94997,0.98074,0.46395,0.02237,0.79194,0.94185,0.0075448,0.0075448,0.0075448
126,4949.94,0.02266,0.89021,1.06714,0.95142,0.94995,0.97922,0.4611,0.02248,0.79794,0.94385,0.007525,0.007525,0.007525
127,5000.71,0.02247,0.88566,1.06665,0.94888,0.95031,0.98028,0.45914,0.02258,0.80113,0.94556,0.0075052,0.0075052,0.0075052
128,5060.65,0.02268,0.88952,1.06418,0.94892,0.951,0.98041,0.46059,0.02249,0.80136,0.9443,0.0074854,0.0074854,0.0074854
129,5096.85,0.02252,0.88415,1.06427,0.95166,0.94948,0.98048,0.45965,0.02251,0.79635,0.94418,0.0074656,0.0074656,0.0074656
130,5133.2,0.02244,0.88995,1.06503,0.95107,0.9488,0.97943,0.4602,0.02245,0.79351,0.94296,0.0074458,0.0074458,0.0074458
