epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,453.262,0.02203,1.05485,0.69083,0.55244,0.49879,0.3891,0.07103,0.02346,0.97914,0.65656,0.0086932,0.0086932,0.0086932
68,459.787,0.02229,1.06517,0.68827,0.54883,0.45416,0.38276,0.07588,0.02367,0.99603,0.65856,0.0086734,0.0086734,0.0086734
69,466.217,0.02183,1.05068,0.69842,0.50517,0.38842,0.31189,0.06421,0.02436,1.01417,0.65681,0.0086536,0.0086536,0.0086536
70,472.945,0.02279,1.09773,0.68953,0.47048,0.41134,0.31714,0.06665,0.02411,0.99669,0.65417,0.0086338,0.0086338,0.0086338
71,479.653,0.02264,1.06059,0.69804,0.34331,0.31303,0.15372,0.02433,0.02609,1.08273,0.66246,0.008614,0.008614,0.008614
72,486.135,0.02227,1.05694,0.69813,0.64355,0.5971,0.50797,0.11259,0.02177,0.92234,0.64836,0.0085942,0.0085942,0.0085942
73,493.11,0.02205,1.04268,0.68856,0.51358,0.47045,0.34357,0.06489,0.02366,0.95892,0.65454,0.0085744,0.0085744,0.0085744
74,499.721,0.02218,1.04298,0.69076,0.48069,0.41858,0.2946,0.05391,0.02414,1.01216,0.65439,0.0085546,0.0085546,0.0085546
75,506.259,0.0225,1.05525,0.68327,0.40529,0.3082,0.19963,0.03354,0.0257,1.00788,0.65982,0.0085348,0.0085348,0.0085348
76,512.983,0.02297,1.07227,0.69079,0.71575,0.60292,0.58337,0.1493,0.02068,0.87796,0.64305,0.008515,0.008515,0.008515
77,519.475,0.02247,1.07208,0.68814,0.29734,0.26116,0.13768,0.02187,0.02701,1.08759,0.67196,0.0084952,0.0084952,0.0084952
78,526.117,0.02275,1.05049,0.68758,0.74788,0.64536,0.60842,0.15762,0.02045,0.87171,0.64518,0.0084754,0.0084754,0.0084754
79,532.536,0.02331,1.06516,0.68777,0.6698,0.56876,0.54436,0.12901,0.02152,0.93172,0.64662,0.0084556,0.0084556,0.0084556
80,539.146,0.02206,1.03079,0.6919,0.55524,0.48642,0.37442,0.06898,0.02357,0.94276,0.65128,0.0084358,0.0084358,0.0084358
81,545.804,0.02225,1.04012,0.68744,0.73168,0.59288,0.60899,0.19723,0.01981,0.86205,0.64174,0.008416,0.008416,0.008416
82,552.176,0.02248,1.04466,0.68427,0.14462,0.14745,0.03742,0.00496,0.02864,1.17578,0.68358,0.0083962,0.0083962,0.0083962
83,558.375,0.02232,1.0299,0.69231,0.56564,0.47832,0.40712,0.08981,0.02295,0.90919,0.64477,0.0083764,0.0083764,0.0083764
84,564.754,0.02175,1.0162,0.69034,0.6355,0.56695,0.4801,0.11071,0.02188,0.88906,0.63914,0.0083566,0.0083566,0.0083566
85,571.583,0.02239,1.04503,0.68587,0.5235,0.4222,0.3449,0.07217,0.02409,0.94265,0.65456,0.0083368,0.0083368,0.0083368
86,577.981,0.02189,1.01864,0.6887,0.5645,0.4933,0.37983,0.06777,0.02384,0.93891,0.65393,0.008317,0.008317,0.008317
87,584.298,0.02176,1.04062,0.69232,0.76558,0.66828,0.6417,0.15956,0.02049,0.85078,0.64278,0.0082972,0.0082972,0.0082972
88,590.862,0.02223,1.03545,0.68976,0.79532,0.6773,0.69345,0.19506,0.01968,0.83139,0.63988,0.0082774,0.0082774,0.0082774
89,597.15,0.02172,1.03088,0.69176,0.59556,0.55066,0.41168,0.07497,0.02275,0.9386,0.65136,0.0082576,0.0082576,0.0082576
90,603.556,0.02174,1.02317,0.68824,0.58843,0.52292,0.42364,0.09543,0.02218,0.89449,0.64397,0.0082378,0.0082378,0.0082378
91,610.459,0.02135,1.00963,0.68592,0.74785,0.63145,0.60956,0.14315,0.02077,0.88474,0.64359,0.008218,0.008218,0.008218
92,617.507,0.02203,1.02658,0.68884,0.68061,0.60278,0.51928,0.10942,0.02167,0.92218,0.64635,0.0081982,0.0081982,0.0081982
93,624.711,0.02201,1.03305,0.6882,0.60612,0.53197,0.43468,0.0781,0.02297,0.9517,0.64941,0.0081784,0.0081784,0.0081784
94,631.763,0.02239,1.03901,0.687,0.41549,0.37696,0.23656,0.03916,0.02511,0.9893,0.65488,0.0081586,0.0081586,0.0081586
95,638.849,0.02194,1.02524,0.68766,0.73238,0.6146,0.60525,0.16477,0.02042,0.84332,0.63839,0.0081388,0.0081388,0.0081388
96,645.632,0.02247,1.028,0.68692,0.51666,0.47226,0.32574,0.05635,0.02406,0.95128,0.65332,0.008119,0.008119,0.008119
97,652.383,0.02216,1.03014,0.68389,0.42722,0.3848,0.23683,0.03574,0.02517,1.02594,0.65974,0.0080992,0.0080992,0.0080992
98,659.432,0.02177,0.98714,0.68749,0.48251,0.43246,0.31122,0.05759,0.02432,0.96008,0.65297,0.0080794,0.0080794,0.0080794
99,666.324,0.02213,1.01596,0.68818,0.46252,0.3842,0.2903,0.056,0.02499,1.00488,0.65577,0.0080596,0.0080596,0.0080596
100,673.382,0.02204,1.02548,0.68619,0.33167,0.24245,0.19313,0.04049,0.02597,1.11952,0.65868,0.0080398,0.0080398,0.0080398
101,680.145,0.02203,1.04048,0.68034,0.52566,0.49035,0.33115,0.05245,0.02391,0.99519,0.65429,0.00802,0.00802,0.00802
102,686.923,0.02215,1.03735,0.68725,0.70734,0.62967,0.56544,0.12147,0.0213,0.89332,0.64345,0.0080002,0.0080002,0.0080002
103,693.67,0.02165,1.02255,0.68278,0.72911,0.62174,0.60969,0.15831,0.02048,0.88548,0.64148,0.0079804,0.0079804,0.0079804
104,700.315,0.02215,1.0227,0.68753,0.73252,0.60977,0.58448,0.13618,0.02112,0.88152,0.64872,0.0079606,0.0079606,0.0079606
105,706.755,0.02151,1.01327,0.68757,0.56437,0.49457,0.3831,0.06446,0.02385,0.97723,0.65806,0.0079408,0.0079408,0.0079408
106,713.21,0.02187,1.02052,0.67902,0.64294,0.52352,0.47305,0.09452,0.02276,0.91555,0.64912,0.007921,0.007921,0.007921
107,719.905,0.02302,1.02652,0.67542,0.46581,0.43727,0.30631,0.04894,0.0245,0.98568,0.65536,0.0079012,0.0079012,0.0079012
108,726.707,0.02193,1.029,0.68487,0.47209,0.41435,0.33489,0.06546,0.02417,0.97546,0.65065,0.0078814,0.0078814,0.0078814
109,733.105,0.02183,1.01644,0.68595,0.6492,0.56092,0.52791,0.11248,0.02207,0.91999,0.64833,0.0078616,0.0078616,0.0078616
110,739.305,0.02178,1.00799,0.685,0.51368,0.45296,0.33804,0.05667,0.02417,0.9462,0.65024,0.0078418,0.0078418,0.0078418
111,745.489,0.02209,1.03555,0.67677,0.57876,0.48975,0.4147,0.07437,0.02331,0.95833,0.64993,0.007822,0.007822,0.007822
